"ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"603",5,"dummy","cur",592,623,480,793,4
"604",5,"dummy","cur",322,434,588,796,4
"605",5,"dummy","cur",611,460,493,705,4
"606",5,"dummy","cur",340,323,487,961,4
"607",5,"dummy","cur",359,557,628,751,4
"608",5,"dummy","cur",216,332,375,857,4
"609",5,"dummy","cur",106,605,550,334,4
"610",5,"dummy","cur",281,490,384,1082,4
"611",5,"dummy","cur",806,389,631,739,4
"612",5,"dummy","cur",61,507,607,360,4
"613",5,"dummy","cur",133,540,582,618,4
"614",5,"dummy","cur",397,315,526,630,4
"615",5,"dummy","cur",718,451,512,711,4
"616",5,"dummy","cur",458,493,403,377,4
"617",5,"dummy","cur",367,377,393,967,4
"618",5,"dummy","cur",176,545,498,1085,4
"619",5,"dummy","cur",232,429,505,1107,4
"620",5,"dummy","cur",490,388,417,803,4
"621",5,"dummy","cur",159,519,461,657,4
"622",5,"dummy","cur",419,458,386,771,4
"623",5,"dummy","cur",762,594,463,589,4
"624",5,"dummy","cur",570,596,356,767,4
"625",5,"dummy","cur",285,464,499,924,4
"626",5,"dummy","cur",403,239,537,912,4
"627",5,"dummy","cur",209,469,519,607,4
"628",5,"dummy","cur",269,552,480,647,4
"629",5,"dummy","cur",288,485,562,885,4
"630",5,"dummy","cur",750,486,592,803,4
"631",5,"dummy","cur",359,478,522,815,4
"632",5,"dummy","cur",400,586,470,797,4
"633",5,"dummy","cur",355,397,602,864,4
"634",5,"dummy","cur",701,355,455,453,4
"635",5,"dummy","cur",798,401,507,773,4
"636",5,"dummy","cur",406,614,463,665,4
"637",5,"dummy","cur",235,438,398,560,4
"638",5,"dummy","cur",556,469,469,930,4
"639",5,"dummy","cur",32,503,405,791,4
"640",5,"dummy","cur",465,626,573,523,4
"641",5,"dummy","cur",507,560,438,743,4
"642",5,"dummy","cur",707,473,483,742,4
"643",5,"dummy","cur",455,523,484,652,4
"644",5,"dummy","cur",547,468,477,791,4
"645",5,"dummy","cur",348,428,469,883,4
"646",5,"dummy","cur",362,419,404,773,4
"647",5,"dummy","cur",251,411,491,852,4
"648",5,"dummy","cur",303,349,513,1025,4
"649",5,"dummy","cur",50,331,579,1042,4
"650",5,"dummy","cur",289,403,605,729,4
"651",5,"dummy","cur",204,454,585,767,4
"652",5,"dummy","cur",516,435,585,1158,4
"653",5,"dummy","cur",585,406,485,490,4
"654",5,"dummy","cur",399,381,479,979,4
"655",5,"dummy","cur",334,407,376,649,4
"656",5,"dummy","cur",773,351,356,733,4
"657",5,"dummy","cur",704,459,479,1012,4
"658",5,"dummy","cur",528,444,489,888,4
"659",5,"dummy","cur",330,486,472,625,4
"660",5,"dummy","cur",578,412,560,820,4
"661",5,"dummy","cur",890,610,413,1053,4
"662",5,"dummy","cur",223,430,536,979,4
"663",5,"dummy","cur",566,450,417,543,4
"664",5,"dummy","cur",528,475,518,835,4
"665",5,"dummy","cur",551,640,357,536,4
"666",5,"dummy","cur",674,395,471,808,4
"667",5,"dummy","cur",495,471,604,676,4
"668",5,"dummy","cur",357,514,610,520,4
"669",5,"dummy","cur",508,291,500,1149,4
"670",5,"dummy","cur",345,616,541,809,4
"671",5,"dummy","cur",557,418,554,744,4
"672",5,"dummy","cur",647,406,570,959,4
"673",5,"dummy","cur",282,519,576,1048,4
"674",5,"dummy","cur",459,365,519,610,4
"675",5,"dummy","cur",287,559,599,498,4
"676",5,"dummy","cur",452,624,592,593,4
"677",5,"dummy","cur",314,600,516,788,4
"678",5,"dummy","cur",437,657,648,513,4
"679",5,"dummy","cur",521,568,483,688,4
"680",5,"dummy","cur",200,426,561,257,4
"681",5,"dummy","cur",119,461,516,1137,4
"682",5,"dummy","cur",428,492,571,926,4
"683",5,"dummy","cur",354,521,415,1001,4
"684",5,"dummy","cur",306,539,543,971,4
"685",5,"dummy","cur",899,573,482,781,4
"686",5,"dummy","cur",327,597,549,1030,4
"687",5,"dummy","cur",61,504,665,271,4
"688",5,"dummy","cur",140,598,575,496,4
"689",5,"dummy","cur",787,488,617,606,4
"690",5,"dummy","cur",650,435,418,842,4
"691",5,"dummy","cur",685,572,462,1021,4
"692",5,"dummy","cur",156,422,567,372,4
"693",5,"dummy","cur",64,515,520,817,4
"694",5,"dummy","cur",566,516,511,661,4
"695",5,"dummy","cur",338,371,358,799,4
"696",5,"dummy","cur",218,484,473,867,4
"697",5,"dummy","cur",134,450,533,1077,4
"698",5,"dummy","cur",206,326,406,913,4
"699",5,"dummy","cur",274,474,425,522,4
"700",5,"dummy","cur",419,498,409,670,4
"701",5,"dummy","cur",703,409,522,641,4
"702",5,"dummy","cur",626,399,557,773,4
"703",5,"dummy","cur",573,522,446,845,4
"704",5,"dummy","cur",323,387,403,802,4
"705",5,"dummy","cur",521,420,541,630,4
"706",5,"dummy","cur",283,468,476,499,4
"707",5,"dummy","cur",645,409,607,591,4
"708",5,"dummy","cur",385,486,539,924,4
"709",5,"dummy","cur",317,422,484,797,4
"710",5,"dummy","cur",515,547,629,485,4
"711",5,"dummy","cur",405,441,560,407,4
"712",5,"dummy","cur",344,384,522,1113,4
"713",5,"dummy","cur",150,464,412,727,4
"714",5,"dummy","cur",200,602,439,592,4
"715",5,"dummy","cur",337,406,616,323,4
"716",5,"dummy","cur",686,578,429,1078,4
"717",5,"dummy","cur",40,567,490,547,4
"718",5,"dummy","cur",200,503,551,880,4
"719",5,"dummy","cur",472,544,545,890,4
"720",5,"dummy","cur",281,575,476,896,4
"721",5,"dummy","cur",380,379,461,808,4
"722",5,"dummy","cur",714,534,415,940,4
"723",5,"dummy","cur",509,354,523,674,4
"724",5,"dummy","cur",714,585,616,951,4
"725",5,"dummy","cur",147,410,544,665,4
"726",5,"dummy","cur",463,621,451,352,4
"727",5,"dummy","cur",154,360,391,623,4
"728",5,"dummy","cur",328,641,476,696,4
"729",5,"dummy","cur",703,562,605,591,4
"730",5,"dummy","cur",501,369,541,494,4
"731",5,"dummy","cur",655,386,453,1110,4
"732",5,"dummy","cur",551,348,545,402,4
"733",5,"dummy","cur",487,337,606,504,4
"734",5,"dummy","cur",406,468,421,458,4
"735",5,"dummy","cur",217,415,543,767,4
"736",5,"dummy","cur",338,458,581,833,4
"737",5,"dummy","cur",280,497,484,674,4
"738",5,"dummy","cur",68,254,451,600,4
"739",5,"dummy","cur",238,563,444,950,4
"740",5,"dummy","cur",432,542,554,823,4
"741",5,"dummy","cur",303,609,401,618,4
"742",5,"dummy","cur",259,396,717,1123,4
"743",5,"dummy","cur",467,397,483,444,4
"744",5,"dummy","cur",389,621,450,690,4
"745",5,"dummy","cur",176,463,477,734,4
"746",5,"dummy","cur",259,308,359,735,4
"747",5,"dummy","cur",285,411,577,575,4
"748",5,"dummy","cur",429,505,499,748,4
"749",5,"dummy","cur",700,530,548,726,4
"750",5,"dummy","cur",421,420,616,816,4
"751",5,"dummy","cur",356,624,475,943,4
"752",5,"dummy","cur",252,442,475,603,4
"753",5,"dummy","cur",-20,356,595,731,4
"754",5,"dummy","cur",314,519,504,735,4
"755",5,"dummy","cur",336,476,464,861,4
"756",5,"dummy","cur",410,478,481,849,4
"757",5,"dummy","cur",222,275,455,652,4
"758",5,"dummy","cur",347,435,644,672,4
"759",5,"dummy","cur",417,374,525,745,4
"760",5,"dummy","cur",166,448,583,1183,4
"761",5,"dummy","cur",625,601,539,897,4
"762",5,"dummy","cur",576,469,558,660,4
"763",5,"dummy","cur",323,572,493,692,4
"764",5,"dummy","cur",390,420,549,723,4
"765",5,"dummy","cur",355,494,458,946,4
"766",5,"dummy","cur",411,399,413,916,4
"767",5,"dummy","cur",188,258,488,427,4
"768",5,"dummy","cur",343,413,568,754,4
"769",5,"dummy","cur",593,381,549,976,4
"770",5,"dummy","cur",322,449,471,522,4
"771",5,"dummy","cur",59,510,511,917,4
"772",5,"dummy","cur",245,351,366,852,4
"773",5,"dummy","cur",318,364,556,574,4
"774",5,"dummy","cur",38,403,431,1042,4
"775",5,"dummy","cur",345,434,461,712,4
"776",5,"dummy","cur",505,503,427,732,4
"777",5,"dummy","cur",327,371,498,1189,4
"778",5,"dummy","cur",319,461,450,658,4
"779",5,"dummy","cur",172,564,622,611,4
"780",5,"dummy","cur",898,532,566,833,4
"781",5,"dummy","cur",191,498,428,930,4
"782",5,"dummy","cur",450,459,531,295,4
"783",5,"dummy","cur",188,516,476,883,4
"784",5,"dummy","cur",354,365,475,638,4
"785",5,"dummy","cur",311,554,463,756,4
"786",5,"dummy","cur",290,432,396,386,4
"787",5,"dummy","cur",574,583,543,1106,4
"788",5,"dummy","cur",433,638,567,404,4
"789",5,"dummy","cur",313,491,698,617,4
"790",5,"dummy","cur",237,431,572,452,4
"791",5,"dummy","cur",73,337,412,1025,4
"792",5,"dummy","cur",716,665,548,529,4
"793",5,"dummy","cur",84,764,480,484,4
"794",5,"dummy","cur",417,458,704,1062,4
"795",5,"dummy","cur",778,477,536,824,4
"796",5,"dummy","cur",434,491,582,832,4
"797",5,"dummy","cur",85,646,466,834,4
"798",5,"dummy","cur",339,484,488,864,4
"799",5,"dummy","cur",138,264,530,576,4
"800",5,"dummy","cur",690,547,545,662,4
"801",5,"dummy","cur",587,563,518,610,4
"802",5,"dummy","cur",454,582,502,1062,4
"803",5,"dummy","cur",410,484,476,856,4
"804",5,"dummy","cur",312,616,484,716,4
"805",5,"dummy","cur",393,351,557,723,4
"806",5,"dummy","cur",392,368,536,722,4
"807",5,"dummy","cur",407,326,528,817,4
"808",5,"dummy","cur",374,536,477,692,4
"809",5,"dummy","cur",429,422,414,637,4
"810",5,"dummy","cur",303,267,486,444,4
"811",5,"dummy","cur",344,453,442,730,4
"812",5,"dummy","cur",322,521,622,933,4
"813",5,"dummy","cur",101,594,646,801,4
"814",5,"dummy","cur",415,458,563,1165,4
"815",5,"dummy","cur",370,384,456,865,4
"816",5,"dummy","cur",537,578,440,766,4
"817",5,"dummy","cur",795,393,564,745,4
"818",5,"dummy","cur",142,540,443,762,4
"819",5,"dummy","cur",367,499,504,539,4
"820",5,"dummy","cur",496,386,484,917,4
"821",5,"dummy","cur",273,299,718,746,4
"822",5,"dummy","cur",649,504,441,872,4
"823",5,"dummy","cur",314,230,634,915,4
"824",5,"dummy","cur",569,440,559,965,4
"825",5,"dummy","cur",467,523,407,831,4
"826",5,"dummy","cur",534,335,455,993,4
"827",5,"dummy","cur",314,248,677,501,4
"828",5,"dummy","cur",156,522,502,739,4
"829",5,"dummy","cur",508,458,522,891,4
"830",5,"dummy","cur",239,438,547,762,4
"831",5,"dummy","cur",187,338,406,751,4
"832",5,"dummy","cur",187,401,478,1024,4
"833",5,"dummy","cur",181,592,520,559,4
"834",5,"dummy","cur",324,535,489,658,4
"835",5,"dummy","cur",193,544,387,663,4
"836",5,"dummy","cur",184,630,518,824,4
"837",5,"dummy","cur",210,208,556,586,4
"838",5,"dummy","cur",581,349,571,745,4
"839",5,"dummy","cur",367,570,564,745,4
"840",5,"dummy","cur",569,511,606,867,4
"841",5,"dummy","cur",305,345,473,1158,4
"842",5,"dummy","cur",415,467,426,826,4
"843",5,"dummy","cur",680,451,380,671,4
"844",5,"dummy","cur",155,545,515,775,4
"845",5,"dummy","cur",449,419,580,912,4
"846",5,"dummy","cur",588,406,551,988,4
"847",5,"dummy","cur",417,459,432,775,4
"848",5,"dummy","cur",586,404,397,732,4
"849",5,"dummy","cur",507,318,467,562,4
"850",5,"dummy","cur",551,248,492,562,4
"851",5,"dummy","cur",564,567,367,1081,4
"852",5,"dummy","cur",635,479,531,956,4
"853",5,"dummy","cur",615,373,457,545,4
"854",5,"dummy","cur",249,514,489,894,4
"855",5,"dummy","cur",453,351,571,595,4
"856",5,"dummy","cur",280,487,441,644,4
"857",5,"dummy","cur",254,381,478,586,4
"858",5,"dummy","cur",544,366,513,777,4
"859",5,"dummy","cur",200,466,472,449,4
"860",5,"dummy","cur",476,275,384,838,4
"861",5,"dummy","cur",579,558,566,624,4
"862",5,"dummy","cur",153,594,488,922,4
"863",5,"dummy","cur",389,430,558,774,4
"864",5,"dummy","cur",928,559,416,785,4
"865",5,"dummy","cur",-164,476,495,714,4
"866",5,"dummy","cur",188,413,493,837,4
"867",5,"dummy","cur",242,654,586,839,4
"868",5,"dummy","cur",254,466,550,560,4
"869",5,"dummy","cur",320,582,450,770,4
"870",5,"dummy","cur",541,444,574,759,4
"871",5,"dummy","cur",459,435,592,815,4
"872",5,"dummy","cur",107,482,451,1118,4
"873",5,"dummy","cur",384,534,478,819,4
"874",5,"dummy","cur",367,279,474,954,4
"875",5,"dummy","cur",346,547,476,423,4
"876",5,"dummy","cur",326,606,464,1025,4
"877",5,"dummy","cur",221,330,503,566,4
"878",5,"dummy","cur",315,429,514,821,4
"879",5,"dummy","cur",162,518,511,696,4
"880",5,"dummy","cur",484,524,547,459,4
"881",5,"dummy","cur",216,674,474,988,4
"882",5,"dummy","cur",610,563,544,705,4
"883",5,"dummy","cur",349,411,534,910,4
"884",5,"dummy","cur",451,432,518,818,4
"885",5,"dummy","cur",545,495,481,610,4
"886",5,"dummy","cur",359,345,385,673,4
"887",5,"dummy","cur",645,276,201,535,4
"888",5,"dummy","cur",-97,296,531,735,4
"889",5,"dummy","cur",423,546,307,1179,4
"890",5,"dummy","cur",244,415,498,741,4
"891",5,"dummy","cur",249,530,498,815,4
"892",5,"dummy","cur",408,395,561,875,4
"893",5,"dummy","cur",340,382,408,929,4
"894",5,"dummy","cur",536,444,420,639,4
"895",5,"dummy","cur",585,528,489,514,4
"896",5,"dummy","cur",595,683,532,1027,4
"897",5,"dummy","cur",635,444,569,794,4
"898",5,"dummy","cur",693,400,548,745,4
"899",5,"dummy","cur",307,559,416,740,4
"900",5,"dummy","cur",539,382,562,566,4
"901",5,"dummy","cur",342,397,633,524,4
"902",5,"dummy","cur",71,448,616,566,4
"903",5,"dummy","cur",519,390,555,1045,4
"904",5,"dummy","cur",380,433,398,418,4
"905",5,"dummy","cur",333,543,547,1020,4
"906",5,"dummy","cur",299,455,548,690,4
"907",5,"dummy","cur",369,506,519,1171,4
"908",5,"dummy","cur",440,529,616,622,4
"909",5,"dummy","cur",459,499,470,750,4
"910",5,"dummy","cur",346,325,584,1036,4
"911",5,"dummy","cur",324,545,448,887,4
"912",5,"dummy","cur",311,507,542,424,4
"913",5,"dummy","cur",21,561,536,1199,4
"914",5,"dummy","cur",574,515,478,576,4
"915",5,"dummy","cur",538,535,607,910,4
"916",5,"dummy","cur",704,366,487,940,4
"917",5,"dummy","cur",237,446,448,613,4
"918",5,"dummy","cur",623,454,373,752,4
"919",5,"dummy","cur",591,502,427,703,4
"920",5,"dummy","cur",916,369,561,784,4
"921",5,"dummy","cur",480,411,485,130,4
"922",5,"dummy","cur",320,411,423,1007,4
"923",5,"dummy","cur",289,488,507,697,4
"924",5,"dummy","cur",362,534,551,818,4
"925",5,"dummy","cur",367,382,560,907,4
"926",5,"dummy","cur",226,531,411,1004,4
"927",5,"dummy","cur",456,438,467,1180,4
"928",5,"dummy","cur",389,383,560,669,4
"929",5,"dummy","cur",630,342,468,931,4
"930",5,"dummy","cur",56,526,414,777,4
"931",5,"dummy","cur",884,545,500,877,4
"932",5,"dummy","cur",173,573,554,816,4
"933",5,"dummy","cur",356,557,532,712,4
"934",5,"dummy","cur",443,611,468,793,4
"935",5,"dummy","cur",340,435,671,718,4
"936",5,"dummy","cur",261,434,379,875,4
"937",5,"dummy","cur",149,434,474,637,4
"938",5,"dummy","cur",502,497,551,809,4
"939",5,"dummy","cur",376,464,501,1130,4
"940",5,"dummy","cur",247,507,574,666,4
"941",5,"dummy","cur",160,363,648,604,4
"942",5,"dummy","cur",598,290,452,802,4
"943",5,"dummy","cur",173,598,490,862,4
"944",5,"dummy","cur",715,499,535,931,4
"945",5,"dummy","cur",427,645,483,927,4
"946",5,"dummy","cur",314,279,520,339,4
"947",5,"dummy","cur",561,432,415,1030,4
"948",5,"dummy","cur",364,544,449,919,4
"949",5,"dummy","cur",549,559,569,414,4
"950",5,"dummy","cur",566,406,524,541,4
"951",5,"dummy","cur",521,462,495,521,4
"952",5,"dummy","cur",642,489,562,1128,4
"953",5,"dummy","cur",351,578,570,530,4
"954",5,"dummy","cur",65,532,480,543,4
"955",5,"dummy","cur",425,485,519,857,4
"956",5,"dummy","cur",441,324,467,459,4
"957",5,"dummy","cur",444,103,565,549,4
"958",5,"dummy","cur",347,434,537,1077,4
"959",5,"dummy","cur",379,392,590,427,4
"960",5,"dummy","cur",184,417,476,1101,4
"961",5,"dummy","cur",401,500,518,825,4
"962",5,"dummy","cur",165,679,473,839,4
"963",5,"dummy","cur",172,600,510,931,4
"964",5,"dummy","cur",483,565,540,611,4
"965",5,"dummy","cur",145,387,551,1049,4
"966",5,"dummy","cur",363,376,440,1070,4
"967",5,"dummy","cur",264,454,547,647,4
"968",5,"dummy","cur",425,642,361,935,4
"969",5,"dummy","cur",379,505,535,801,4
"970",5,"dummy","cur",369,607,622,1085,4
"971",5,"dummy","cur",178,303,468,913,4
"972",5,"dummy","cur",289,499,471,665,4
"973",5,"dummy","cur",319,494,457,683,4
"974",5,"dummy","cur",499,357,376,793,4
"975",5,"dummy","cur",479,518,499,468,4
"976",5,"dummy","cur",455,645,495,433,4
"977",5,"dummy","cur",390,545,599,883,4
"978",5,"dummy","cur",391,467,517,431,4
"979",5,"dummy","cur",144,507,483,998,4
"980",5,"dummy","cur",495,471,422,660,4
"981",5,"dummy","cur",687,600,527,663,4
"982",5,"dummy","cur",75,366,446,979,4
"983",5,"dummy","cur",309,473,502,1189,4
"984",5,"dummy","cur",70,350,510,572,4
"985",5,"dummy","cur",375,367,455,803,4
"986",5,"dummy","cur",70,436,596,477,4
"987",5,"dummy","cur",517,492,582,813,4
"988",5,"dummy","cur",613,648,528,843,4
"989",5,"dummy","cur",347,492,448,507,4
"990",5,"dummy","cur",211,521,476,824,4
"991",5,"dummy","cur",201,592,525,374,4
"992",5,"dummy","cur",171,398,475,893,4
"993",5,"dummy","cur",378,488,443,686,4
"994",5,"dummy","cur",368,541,577,609,4
"995",5,"45","ina",542,404,431,259,3
"996",5,"45","ina",147,443,491,654,3
"997",5,"45","ina",478,401,546,823,3
"998",5,"45","ina",251,355,579,864,3
"999",5,"45","ina",604,470,528,549,3
"1000",5,"45","ina",174,311,559,770,3
"1001",5,"45","ina",0,413,499,925,3
"1002",5,"45","ina",233,429,565,544,3
"1003",5,"45","ina",198,597,449,828,3
"1004",5,"45","ina",63,488,643,951,3
"1005",5,"45","ina",141,508,470,873,3
"1006",5,"45","ina",389,388,548,399,3
"1007",5,"45","ina",362,531,573,582,3
"1008",5,"45","ina",147,355,565,807,3
"1009",5,"45","ina",260,318,564,715,3
"1010",5,"45","ina",238,402,472,598,3
"1011",5,"45","ina",132,539,538,606,3
"1012",5,"45","ina",44,429,483,869,3
"1013",5,"56","ina",53,381,505,767,3
"1014",5,"56","ina",202,465,484,868,3
"1015",5,"56","ina",590,447,592,921,3
"1016",5,"56","ina",57,526,358,361,3
"1017",5,"56","ina",182,400,526,769,3
"1018",5,"56","ina",190,482,487,732,3
"1019",5,"56","ina",600,368,500,869,3
"1020",5,"56","ina",189,366,616,640,3
"1021",5,"56","ina",215,399,535,589,3
"1022",5,"56","ina",144,525,495,439,3
"1023",5,"56","ina",419,429,630,918,3
"1024",5,"56","ina",0,482,594,935,3
"1025",5,"56","ina",717,429,472,762,3
"1026",5,"56","ina",155,515,561,441,3
"1027",5,"56","ina",649,488,526,548,3
"1028",5,"56","ina",140,293,596,926,3
"1029",5,"56","ina",236,440,618,734,3
"1030",5,"56","ina",516,479,518,886,3
"1031",5,"56","ina",104,364,523,926,3
"1032",5,"56","ina",259,385,505,800,3
"1033",5,"56","ina",207,361,469,474,3
"1034",5,"56","ina",34,631,565,927,3
"1035",5,"56","ina",328,612,538,859,3
"1036",5,"56","ina",44,357,441,333,3
"1037",5,"56","ina",111,341,383,726,3
"1038",5,"56","ina",392,407,451,605,3
"1039",5,"56","ina",156,473,408,429,3
"1040",5,"56","ina",150,414,517,330,3
"1041",5,"56","ina",0,376,532,894,3
"1042",5,"56","ina",281,481,446,509,3
"1043",5,"56","ina",426,511,501,795,3
"1044",5,"56","ina",252,367,505,841,3
"1045",5,"56","ina",245,566,585,847,3
"1046",5,"56","ina",694,384,568,935,3
"1047",5,"56","ina",194,303,442,465,3
"1048",5,"56","ina",225,535,523,736,3
"1049",5,"56","ina",93,588,552,836,3
"1050",5,"56","ina",168,321,484,477,3
"1051",5,"56","ina",596,538,392,582,3
"1052",5,"56","ina",148,452,593,819,3
"1053",5,"56","ina",42,494,491,833,3
"1054",5,"56","ina",350,683,530,849,3
"1055",5,"56","ina",349,461,489,713,3
"1056",5,"56","ina",235,523,413,782,3
"1057",5,"56","ina",784,420,639,618,3
"1058",5,"56","ina",153,378,458,397,3
"1059",5,"56","ina",116,486,463,556,3
"1060",5,"56","ina",694,340,579,645,3
"1061",5,"57","ina",220,391,484,811,3
"1062",5,"57","ina",143,587,330,316,3
"1063",5,"57","ina",173,445,387,381,3
"1064",5,"57","ina",263,353,417,751,3
"1065",5,"57","ina",12,276,508,846,3
"1066",5,"57","ina",394,362,606,930,3
"1067",5,"57","ina",566,446,383,392,3
"1068",5,"57","ina",126,326,413,495,3
"1069",5,"57","ina",217,311,400,795,3
"1070",5,"57","ina",310,308,575,938,3
"1071",5,"57","ina",237,491,370,364,3
"1072",5,"46","ina",219,375,391,565,1
"1073",5,"46","ina",152,364,423,725,1
"1074",5,"46","ina",500,356,422,620,1
"1075",5,"46","ina",279,466,425,855,1
"1076",5,"46","ina",323,417,408,896,1
"1077",5,"46","ina",108,439,436,832,1
"1078",5,"46","ina",240,323,430,860,1
"1079",5,"46","ina",171,423,418,381,1
"1080",5,"46","ina",200,320,273,831,1
"1081",5,"46","ina",125,700,233,878,1
"1082",5,"46","ina",46,387,436,740,1
"1083",5,"46","ina",240,307,439,400,1
"1084",5,"46","ina",249,403,279,307,1
"1085",5,"46","ina",140,318,270,725,1
"1086",5,"46","ina",108,431,343,469,1
"1087",5,"46","ina",232,508,303,616,1
"1088",5,"46","ina",699,434,327,729,1
"1089",5,"46","ina",638,422,363,829,1
"1090",5,"46","ina",657,365,377,414,1
"1091",5,"46","ina",150,283,560,882,1
"1092",5,"46","ina",122,415,367,351,1
"1093",5,"46","ina",490,641,356,816,1
"1094",5,"46","ina",152,400,374,365,1
"1095",5,"46","ina",182,362,308,559,1
"1096",5,"46","ina",719,633,318,569,1
"1097",5,"46","ina",285,329,354,894,1
"1098",5,"46","ina",315,351,362,735,1
"1099",5,"46","ina",291,497,383,691,1
"1100",5,"46","ina",259,318,339,784,1
"1101",5,"46","ina",694,446,367,726,1
"1102",5,"46","ina",111,399,285,442,1
"1103",5,"46","ina",323,432,285,635,1
"1104",5,"46","ina",220,408,306,432,1
