"week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
11,45,"rb",369,356,263,364,2
11,45,"rb",177,339,246,348,2
11,45,"rb",730,318,253,413,2
11,45,"rb",374,477,235,283,2
11,45,"rb",310,419,253,351,2
11,45,"rb",202,418,234,329,2
11,45,"rb",197,396,241,352,2
11,45,"rb",720,416,247,365,2
11,45,"rb",142,483,234,390,2
11,56,"rb",531,543,255,514,2
11,56,"rb",404,397,245,546,2
11,56,"rb",464,370,251,289,2
11,56,"rb",101,408,279,372,2
11,56,"rb",664,508,254,368,2
11,56,"rb",290,313,291,767,2
11,56,"rb",279,373,259,305,2
11,56,"rb",718,457,267,429,2
11,56,"rb",227,312,244,392,2
11,56,"rb",347,442,244,319,2
11,56,"rb",248,351,269,513,2
11,56,"rb",256,318,466,723,2
11,56,"rb",254,309,263,456,2
11,56,"rb",606,443,260,316,2
11,56,"rb",241,300,237,380,2
11,56,"rb",519,312,246,808,2
11,56,"rb",489,444,242,286,2
11,56,"rb",243,380,277,568,2
11,56,"rb",456,263,377,850,2
11,56,"rb",413,315,263,777,2
11,56,"rb",218,347,299,443,2
11,56,"rb",280,415,256,291,2
11,56,"rb",352,408,255,375,2
11,56,"rb",225,383,280,650,2
11,56,"rb",373,371,292,722,2
11,56,"rb",424,309,304,800,2
11,56,"rb",295,464,257,353,2
11,56,"rb",164,308,245,784,2
11,56,"rb",418,374,512,784,2
11,56,"rb",188,338,254,735,2
11,56,"rb",345,443,274,441,2
11,56,"rb",216,478,245,299,2
11,56,"rb",203,480,234,737,2
11,56,"rb",396,334,268,790,2
11,56,"rb",329,395,269,256,2
11,56,"rb",336,458,265,550,2
11,56,"rb",275,324,268,333,2
11,57,"rb",205,325,263,393,2
11,57,"rb",497,333,255,267,2
11,57,"rb",248,627,250,249,2
11,57,"rb",216,304,256,338,2
11,57,"rb",327,500,252,321,2
11,57,"rb",361,343,273,383,2
11,57,"rb",317,318,257,382,2
11,57,"rb",462,299,395,867,2
11,57,"rb",184,316,243,286,2
11,57,"rb",221,334,275,272,2
11,57,"rb",446,456,252,402,2
11,57,"rb",641,497,246,327,2
11,57,"rb",154,493,234,317,2
11,57,"rb",364,278,235,241,2
11,57,"rb",240,314,257,435,2
11,57,"rb",515,283,323,762,2
11,57,"rb",311,376,295,589,2
11,57,"rb",394,292,259,260,2
11,57,"rb",268,297,237,324,2
11,57,"rb",299,372,247,293,2
11,57,"rb",409,441,234,491,2
11,57,"rb",376,467,241,325,2
11,57,"rb",310,489,244,306,2
11,57,"rb",573,464,255,362,2
11,57,"rb",224,332,241,266,2
11,57,"rb",642,432,241,332,2
11,57,"rb",327,465,244,305,2
11,57,"rb",272,436,249,358,2
11,57,"rb",218,349,252,343,2
11,57,"rb",170,421,264,239,2
11,57,"rb",328,592,258,393,2
11,57,"rb",419,280,240,415,2
11,57,"rb",328,494,295,553,2
11,57,"rb",447,528,253,312,2
11,46,"rb",277,314,263,447,0
11,46,"rb",451,306,234,747,0
11,46,"rb",307,504,237,583,0
11,46,"rb",582,472,227,877,0
11,46,"rb",167,442,235,481,0
11,46,"rb",277,409,251,520,0
11,46,"rb",465,577,198,825,0
11,46,"rb",634,696,236,645,0
11,46,"rb",251,676,230,393,0
11,46,"rb",193,603,239,392,0
