"","ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"555","555",5,"dummy","cur",464,510,462,586,4
"556","556",5,"dummy","cur",211,405,592,544,4
"557","557",5,"dummy","cur",692,521,402,649,4
"558","558",5,"dummy","cur",589,406,502,806,4
"559","559",5,"dummy","cur",701,357,538,892,4
"560","560",5,"dummy","cur",604,385,580,994,4
"561","561",5,"dummy","cur",266,645,467,418,4
"562","562",5,"dummy","cur",-146,349,460,728,4
"563","563",5,"dummy","cur",81,579,446,804,4
"564","564",5,"dummy","cur",492,607,391,958,4
"565","565",5,"dummy","cur",622,511,587,877,4
"566","566",5,"dummy","cur",103,586,372,754,4
"567","567",5,"dummy","cur",213,398,429,614,4
"568","568",5,"dummy","cur",400,436,408,1233,4
"569","569",5,"dummy","cur",619,391,557,955,4
"570","570",5,"dummy","cur",448,383,537,605,4
"571","571",5,"dummy","cur",608,339,510,894,4
"572","572",5,"dummy","cur",654,650,523,944,4
"573","573",5,"dummy","cur",326,556,467,781,4
"574","574",5,"dummy","cur",373,426,489,635,4
"575","575",5,"dummy","cur",415,538,459,923,4
"576","576",5,"dummy","cur",691,552,576,996,4
"577","577",5,"dummy","cur",353,423,438,610,4
"578","578",5,"dummy","cur",357,590,526,888,4
"579","579",5,"dummy","cur",236,338,451,661,4
"580","580",5,"dummy","cur",243,541,518,579,4
"581","581",5,"dummy","cur",512,326,574,1106,4
"582","582",5,"dummy","cur",564,280,476,1192,4
"583","583",5,"dummy","cur",403,624,576,981,4
"584","584",5,"dummy","cur",656,515,317,944,4
"585","585",5,"dummy","cur",325,406,456,708,4
"586","586",5,"dummy","cur",261,484,513,788,4
"587","587",5,"dummy","cur",313,410,384,1176,4
"588","588",5,"dummy","cur",575,600,499,1006,4
"589","589",5,"dummy","cur",334,312,393,904,4
"590","590",5,"dummy","cur",212,646,524,673,4
"591","591",5,"dummy","cur",556,651,548,817,4
"592","592",5,"dummy","cur",685,361,554,705,4
"593","593",5,"dummy","cur",639,596,408,620,4
"594","594",5,"dummy","cur",371,382,439,839,4
"595","595",5,"dummy","cur",154,262,568,698,4
"596","596",5,"dummy","cur",766,438,462,878,4
"597","597",5,"dummy","cur",334,349,591,963,4
"598","598",5,"dummy","cur",763,490,507,802,4
"599","599",5,"dummy","cur",262,525,464,536,4
"600","600",5,"dummy","cur",491,623,522,633,4
"601","601",5,"dummy","cur",590,517,471,778,4
"602","602",5,"dummy","cur",591,598,455,1022,4
"603","603",5,"dummy","cur",598,607,535,901,4
"604","604",5,"dummy","cur",233,510,591,450,4
"605","605",5,"dummy","cur",433,545,514,484,4
"606","606",5,"dummy","cur",225,432,499,565,4
"607","607",5,"dummy","cur",549,415,579,845,4
"608","608",5,"dummy","cur",531,458,477,845,4
"609","609",5,"dummy","cur",626,368,517,1159,4
"610","610",5,"dummy","cur",205,497,498,548,4
"611","611",5,"dummy","cur",184,460,468,1073,4
"612","612",5,"dummy","cur",254,708,422,459,4
"613","613",5,"dummy","cur",-129,468,492,502,4
"614","614",5,"dummy","cur",248,556,590,705,4
"615","615",5,"dummy","cur",441,404,437,855,4
"616","616",5,"dummy","cur",329,468,470,669,4
"617","617",5,"dummy","cur",423,502,384,942,4
"618","618",5,"dummy","cur",409,468,456,959,4
"619","619",5,"dummy","cur",393,346,353,554,4
"620","620",5,"dummy","cur",481,507,439,932,4
"621","621",5,"dummy","cur",403,581,589,845,4
"622","622",5,"dummy","cur",386,353,517,757,4
"623","623",5,"dummy","cur",596,430,582,921,4
"624","624",5,"dummy","cur",274,430,499,560,4
"625","625",5,"dummy","cur",500,485,507,988,4
"626","626",5,"dummy","cur",469,473,493,974,4
"627","627",5,"dummy","cur",411,430,510,968,4
"628","628",5,"dummy","cur",430,386,521,944,4
"629","629",5,"dummy","cur",344,332,439,639,4
"630","630",5,"dummy","cur",575,420,533,588,4
"631","631",5,"dummy","cur",68,529,592,512,4
"632","632",5,"dummy","cur",446,537,525,636,4
"633","633",5,"dummy","cur",389,402,573,212,4
"634","634",5,"dummy","cur",880,344,524,480,4
"635","635",5,"dummy","cur",143,511,529,727,4
"636","636",5,"dummy","cur",231,472,428,1076,4
"637","637",5,"dummy","cur",192,318,444,735,4
"638","638",5,"dummy","cur",549,380,504,626,4
"639","639",5,"dummy","cur",540,566,526,849,4
"640","640",5,"dummy","cur",618,488,526,860,4
"641","641",5,"dummy","cur",321,447,483,976,4
"642","642",5,"dummy","cur",417,404,506,812,4
"643","643",5,"dummy","cur",12,691,521,596,4
"644","644",5,"dummy","cur",668,451,492,761,4
"645","645",5,"dummy","cur",536,404,474,537,4
"646","646",5,"dummy","cur",216,606,514,833,4
"647","647",5,"dummy","cur",447,388,588,743,4
"648","648",5,"dummy","cur",672,473,482,588,4
"649","649",5,"dummy","cur",529,699,521,886,4
"650","650",5,"dummy","cur",139,169,440,753,4
"651","651",5,"dummy","cur",426,431,450,575,4
"652","652",5,"dummy","cur",333,559,538,711,4
"653","653",5,"dummy","cur",331,592,586,835,4
"654","654",5,"dummy","cur",148,316,505,686,4
"655","655",5,"dummy","cur",303,517,501,625,4
"656","656",5,"dummy","cur",737,787,502,602,4
"657","657",5,"dummy","cur",355,588,564,583,4
"658","658",5,"dummy","cur",718,491,562,764,4
"659","659",5,"dummy","cur",240,589,543,624,4
"660","660",5,"dummy","cur",331,548,583,1185,4
"661","661",5,"dummy","cur",304,452,494,887,4
"662","662",5,"dummy","cur",611,503,480,1012,4
"663","663",5,"dummy","cur",333,405,368,712,4
"664","664",5,"dummy","cur",417,536,504,818,4
"665","665",5,"dummy","cur",346,592,543,813,4
"666","666",5,"dummy","cur",559,561,462,770,4
"667","667",5,"dummy","cur",791,494,609,888,4
"668","668",5,"dummy","cur",458,611,572,1058,4
"669","669",5,"dummy","cur",619,663,572,647,4
"670","670",5,"dummy","cur",411,559,494,694,4
"671","671",5,"dummy","cur",254,557,592,830,4
"672","672",5,"dummy","cur",688,398,470,454,4
"673","673",5,"dummy","cur",637,516,522,739,4
"674","674",5,"dummy","cur",658,604,428,751,4
"675","675",5,"dummy","cur",548,452,517,745,4
"676","676",5,"dummy","cur",475,423,383,884,4
"677","677",5,"dummy","cur",446,674,552,752,4
"678","678",5,"dummy","cur",677,535,549,885,4
"679","679",5,"dummy","cur",431,188,487,630,4
"680","680",5,"dummy","cur",803,447,480,912,4
"681","681",5,"dummy","cur",366,610,534,648,4
"682","682",5,"dummy","cur",367,639,477,297,4
"683","683",5,"dummy","cur",35,426,546,674,4
"684","684",5,"dummy","cur",449,445,531,808,4
"685","685",5,"dummy","cur",444,445,319,792,4
"686","686",5,"dummy","cur",409,547,455,902,4
"687","687",5,"dummy","cur",172,579,428,404,4
"688","688",5,"dummy","cur",565,361,328,827,4
"689","689",5,"dummy","cur",398,430,417,532,4
"690","690",5,"dummy","cur",500,542,484,723,4
"691","691",5,"dummy","cur",536,468,536,996,4
"692","692",5,"dummy","cur",499,494,520,806,4
"693","693",5,"dummy","cur",237,515,524,570,4
"694","694",5,"dummy","cur",702,518,509,1245,4
"695","695",5,"dummy","cur",433,684,554,961,4
"696","696",5,"dummy","cur",215,370,495,1092,4
"697","697",5,"dummy","cur",512,492,496,1187,4
"698","698",5,"dummy","cur",294,606,531,978,4
"699","699",5,"dummy","cur",175,444,324,586,4
"700","700",5,"dummy","cur",50,532,639,917,4
"701","701",5,"dummy","cur",407,373,409,829,4
"702","702",5,"dummy","cur",484,456,560,577,4
"703","703",5,"dummy","cur",312,634,525,616,4
"704","704",5,"dummy","cur",173,246,460,773,4
"705","705",5,"dummy","cur",412,400,498,605,4
"706","706",5,"dummy","cur",567,487,505,792,4
"707","707",5,"dummy","cur",222,607,467,945,4
"708","708",5,"dummy","cur",323,594,564,1010,4
"709","709",5,"dummy","cur",551,364,552,637,4
"710","710",5,"dummy","cur",148,248,507,936,4
"711","711",5,"dummy","cur",273,355,596,819,4
"712","712",5,"dummy","cur",356,397,454,1096,4
"713","713",5,"dummy","cur",488,480,506,430,4
"714","714",5,"dummy","cur",276,465,390,488,4
"715","715",5,"dummy","cur",183,681,613,646,4
"716","716",5,"dummy","cur",590,469,504,777,4
"717","717",5,"dummy","cur",332,565,580,1066,4
"718","718",5,"dummy","cur",476,544,370,782,4
"719","719",5,"dummy","cur",751,513,391,688,4
"720","720",5,"dummy","cur",605,475,489,745,4
"721","721",5,"dummy","cur",153,370,422,555,4
"722","722",5,"dummy","cur",70,320,429,877,4
"723","723",5,"dummy","cur",265,360,483,376,4
"724","724",5,"dummy","cur",211,463,591,508,4
"725","725",5,"dummy","cur",411,537,440,954,4
"726","726",5,"dummy","cur",493,579,497,814,4
"727","727",5,"dummy","cur",384,471,501,850,4
"728","728",5,"dummy","cur",442,563,620,674,4
"729","729",5,"dummy","cur",720,557,554,714,4
"730","730",5,"dummy","cur",76,705,582,940,4
"731","731",5,"dummy","cur",326,323,413,819,4
"732","732",5,"dummy","cur",313,483,415,690,4
"733","733",5,"dummy","cur",290,570,471,659,4
"734","734",5,"dummy","cur",296,407,486,561,4
"735","735",5,"dummy","cur",561,529,516,488,4
"736","736",5,"dummy","cur",325,446,562,826,4
"737","737",5,"dummy","cur",389,400,432,746,4
"738","738",5,"dummy","cur",223,591,453,822,4
"739","739",5,"dummy","cur",297,527,519,706,4
"740","740",5,"dummy","cur",275,577,508,867,4
"741","741",5,"dummy","cur",366,490,461,742,4
"742","742",5,"dummy","cur",69,220,459,478,4
"743","743",5,"dummy","cur",55,430,521,903,4
"744","744",5,"dummy","cur",535,602,496,403,4
"745","745",5,"dummy","cur",471,558,560,700,4
"746","746",5,"dummy","cur",187,481,459,652,4
"747","747",5,"dummy","cur",514,522,667,743,4
"748","748",5,"dummy","cur",307,436,525,832,4
"749","749",5,"dummy","cur",222,718,434,959,4
"750","750",5,"dummy","cur",454,335,623,853,4
"751","751",5,"dummy","cur",669,504,420,603,4
"752","752",5,"dummy","cur",482,253,495,733,4
"753","753",5,"dummy","cur",-169,753,495,433,4
"754","754",5,"dummy","cur",296,458,470,622,4
"755","755",5,"dummy","cur",460,668,478,874,4
"756","756",5,"dummy","cur",520,610,549,766,4
"757","757",5,"dummy","cur",484,297,373,885,4
"758","758",5,"dummy","cur",316,389,567,808,4
"759","759",5,"dummy","cur",239,613,499,454,4
"760","760",5,"dummy","cur",357,623,494,893,4
"761","761",5,"dummy","cur",430,574,447,724,4
"762","762",5,"dummy","cur",505,699,417,1101,4
"763","763",5,"dummy","cur",594,515,527,388,4
"764","764",5,"dummy","cur",145,561,516,803,4
"765","765",5,"dummy","cur",427,370,372,819,4
"766","766",5,"dummy","cur",178,504,576,928,4
"767","767",5,"dummy","cur",342,464,639,980,4
"768","768",5,"dummy","cur",444,487,397,710,4
"769","769",5,"dummy","cur",266,506,598,565,4
"770","770",5,"dummy","cur",346,369,370,604,4
"771","771",5,"dummy","cur",635,381,367,733,4
"772","772",5,"dummy","cur",411,268,411,494,4
"773","773",5,"dummy","cur",472,534,650,653,4
"774","774",5,"dummy","cur",476,587,568,631,4
"775","775",5,"dummy","cur",562,467,452,411,4
"776","776",5,"dummy","cur",285,544,583,521,4
"777","777",5,"dummy","cur",546,400,520,665,4
"778","778",5,"dummy","cur",605,491,460,681,4
"779","779",5,"dummy","cur",439,309,598,314,4
"780","780",5,"dummy","cur",305,496,566,858,4
"781","781",5,"dummy","cur",428,536,441,798,4
"782","782",5,"dummy","cur",539,556,421,778,4
"783","783",5,"dummy","cur",306,450,579,652,4
"784","784",5,"dummy","cur",520,442,532,798,4
"785","785",5,"dummy","cur",327,377,594,883,4
"786","786",5,"dummy","cur",314,581,657,343,4
"787","787",5,"dummy","cur",66,552,506,556,4
"788","788",5,"dummy","cur",233,454,429,905,4
"789","789",5,"dummy","cur",633,529,460,679,4
"790","790",5,"dummy","cur",728,291,492,811,4
"791","791",5,"dummy","cur",561,520,510,829,4
"792","792",5,"dummy","cur",204,486,540,548,4
"793","793",5,"dummy","cur",345,415,477,548,4
"794","794",5,"dummy","cur",76,687,515,676,4
"795","795",5,"dummy","cur",544,559,501,720,4
"796","796",5,"dummy","cur",239,792,483,1061,4
"797","797",5,"dummy","cur",404,280,443,1054,4
"798","798",5,"dummy","cur",442,589,533,680,4
"799","799",5,"dummy","cur",185,439,634,430,4
"800","800",5,"dummy","cur",-43,382,396,695,4
"801","801",5,"dummy","cur",583,499,474,1001,4
"802","802",5,"dummy","cur",307,566,505,906,4
"803","803",5,"dummy","cur",36,473,528,1197,4
"804","804",5,"dummy","cur",355,447,481,1115,4
"805","805",5,"dummy","cur",443,560,550,868,4
"806","806",5,"dummy","cur",582,469,526,886,4
"807","807",5,"dummy","cur",293,544,407,346,4
"808","808",5,"dummy","cur",423,588,538,806,4
"809","809",5,"dummy","cur",166,634,539,622,4
"810","810",5,"dummy","cur",405,364,492,926,4
"811","811",5,"dummy","cur",166,443,555,699,4
"812","812",5,"dummy","cur",520,619,552,760,4
"813","813",5,"dummy","cur",233,388,525,829,4
"814","814",5,"dummy","cur",212,404,471,487,4
"815","815",5,"dummy","cur",271,310,581,260,4
"816","816",5,"dummy","cur",75,448,482,982,4
"817","817",5,"dummy","cur",418,455,608,635,4
"818","818",5,"dummy","cur",244,522,410,908,4
"819","819",5,"dummy","cur",382,521,510,788,4
"820","820",5,"dummy","cur",162,382,481,811,4
"821","821",5,"dummy","cur",481,525,575,920,4
"822","822",5,"dummy","cur",93,515,385,728,4
"823","823",5,"dummy","cur",268,531,473,316,4
"824","824",5,"dummy","cur",472,464,639,940,4
"825","825",5,"dummy","cur",69,377,508,612,4
"826","826",5,"dummy","cur",166,419,527,928,4
"827","827",5,"dummy","cur",296,633,413,734,4
"828","828",5,"dummy","cur",446,504,380,862,4
"829","829",5,"dummy","cur",262,465,566,237,4
"830","830",5,"dummy","cur",285,619,469,622,4
"831","831",5,"dummy","cur",136,452,468,819,4
"832","832",5,"dummy","cur",143,527,477,853,4
"833","833",5,"dummy","cur",453,410,528,710,4
"834","834",5,"dummy","cur",425,409,426,574,4
"835","835",5,"dummy","cur",541,533,449,1035,4
"836","836",5,"dummy","cur",477,469,498,969,4
"837","837",5,"dummy","cur",190,423,557,443,4
"838","838",5,"dummy","cur",207,618,565,1188,4
"839","839",5,"dummy","cur",485,429,431,1210,4
"840","840",5,"dummy","cur",214,365,531,1052,4
"841","841",5,"dummy","cur",99,265,487,739,4
"842","842",5,"dummy","cur",472,391,367,764,4
"843","843",5,"dummy","cur",564,320,621,837,4
"844","844",5,"dummy","cur",312,505,538,849,4
"845","845",5,"dummy","cur",659,206,472,784,4
"846","846",5,"dummy","cur",138,421,659,867,4
"847","847",5,"dummy","cur",501,427,416,586,4
"848","848",5,"dummy","cur",667,609,487,713,4
"849","849",5,"dummy","cur",680,521,461,552,4
"850","850",5,"dummy","cur",293,583,393,709,4
"851","851",5,"dummy","cur",470,525,425,1294,4
"852","852",5,"dummy","cur",421,641,483,1040,4
"853","853",5,"dummy","cur",729,448,484,565,4
"854","854",5,"dummy","cur",378,419,398,790,4
"855","855",5,"dummy","cur",204,352,570,985,4
"856","856",5,"dummy","cur",480,555,599,652,4
"857","857",5,"dummy","cur",400,573,531,749,4
"858","858",5,"dummy","cur",256,471,564,844,4
"859","859",5,"dummy","cur",168,511,577,645,4
"860","860",5,"dummy","cur",216,313,533,1085,4
"861","861",5,"dummy","cur",369,471,621,920,4
"862","862",5,"dummy","cur",492,272,572,1239,4
"863","863",5,"dummy","cur",578,574,294,761,4
"864","864",5,"dummy","cur",378,419,480,894,4
"865","865",5,"dummy","cur",641,653,477,669,4
"866","866",5,"dummy","cur",694,401,564,958,4
"867","867",5,"dummy","cur",597,532,532,654,4
"868","868",5,"dummy","cur",543,516,496,549,4
"869","869",5,"dummy","cur",238,580,510,569,4
"870","870",5,"dummy","cur",508,577,565,1109,4
"871","871",5,"dummy","cur",343,543,556,945,4
"872","872",5,"dummy","cur",271,366,562,573,4
"873","873",5,"dummy","cur",628,531,460,955,4
"874","874",5,"dummy","cur",862,301,446,666,4
"875","875",5,"dummy","cur",540,569,368,846,4
"876","876",5,"dummy","cur",326,291,488,891,4
"877","877",5,"dummy","cur",532,517,480,481,4
"878","878",5,"dummy","cur",360,355,455,718,4
"879","879",5,"dummy","cur",537,422,655,1117,4
"880","880",5,"dummy","cur",465,501,491,450,4
"881","881",5,"dummy","cur",495,315,470,922,4
"882","882",5,"dummy","cur",622,374,392,771,4
"883","883",5,"dummy","cur",195,495,424,584,4
"884","884",5,"dummy","cur",436,690,575,893,4
"885","885",5,"dummy","cur",384,398,424,1038,4
"886","886",5,"dummy","cur",232,471,394,766,4
"887","887",5,"dummy","cur",343,463,519,513,4
"888","888",5,"dummy","cur",498,657,383,861,4
"889","889",5,"dummy","cur",597,464,488,842,4
"890","890",5,"dummy","cur",404,468,430,703,4
"891","891",5,"dummy","cur",696,300,436,640,4
"892","892",5,"dummy","cur",685,582,438,484,4
"893","893",5,"dummy","cur",329,685,571,577,4
"894","894",5,"dummy","cur",662,391,481,861,4
"895","895",5,"dummy","cur",320,341,380,821,4
"896","896",5,"dummy","cur",722,413,451,610,4
"897","897",5,"dummy","cur",415,471,419,698,4
"898","898",5,"dummy","cur",229,438,481,570,4
"899","899",5,"dummy","cur",436,563,531,664,4
"900","900",5,"dummy","cur",145,491,556,880,4
"901","901",5,"dummy","cur",308,373,454,833,4
"902","902",5,"dummy","cur",380,504,538,525,4
"903","903",5,"dummy","cur",614,528,583,576,4
"904","904",5,"dummy","cur",304,615,534,612,4
"905","905",5,"dummy","cur",463,462,529,892,4
"906","906",5,"dummy","cur",194,455,617,674,4
"907","907",5,"dummy","cur",404,404,465,668,4
"908","908",5,"dummy","cur",565,589,514,869,4
"909","909",5,"dummy","cur",339,607,592,724,4
"910","910",5,"dummy","cur",311,407,430,700,4
"911","911",5,"dummy","cur",98,472,556,934,4
"912","912",5,"dummy","cur",288,300,366,863,4
"913","913",5,"dummy","cur",320,419,541,627,4
"914","914",5,"dummy","cur",715,407,520,858,4
"915","915",5,"dummy","cur",383,381,563,970,4
"916","916",5,"dummy","cur",488,314,515,789,4
"917","917",5,"dummy","cur",559,375,514,780,4
"918","918",5,"dummy","cur",383,697,393,475,4
"919","919",5,"dummy","cur",358,589,492,388,4
"920","920",5,"dummy","cur",642,644,491,631,4
"921","921",5,"dummy","cur",163,437,467,777,4
"922","922",5,"dummy","cur",334,286,456,826,4
"923","923",5,"dummy","cur",487,224,416,656,4
"924","924",5,"dummy","cur",302,498,455,1171,4
"925","925",5,"dummy","cur",352,464,526,715,4
"926","926",5,"dummy","cur",117,537,365,954,4
"927","927",5,"dummy","cur",135,474,599,896,4
"928","928",5,"dummy","cur",491,335,487,1371,4
"929","929",5,"dummy","cur",237,373,410,443,4
"930","930",5,"dummy","cur",660,572,517,761,4
"931","931",5,"dummy","cur",467,241,375,792,4
"932","932",5,"dummy","cur",527,587,592,849,4
"933","933",5,"dummy","cur",311,230,538,791,4
"934","934",5,"dummy","cur",105,470,557,1018,4
"935","935",5,"dummy","cur",261,660,524,648,4
"936","936",5,"dummy","cur",476,550,413,912,4
"937","937",5,"dummy","cur",555,300,536,899,4
"938","938",5,"dummy","cur",600,479,496,1067,4
"939","939",5,"dummy","cur",548,543,438,588,4
"940","940",5,"dummy","cur",527,429,508,841,4
"941","941",5,"dummy","cur",544,521,461,459,4
"942","942",5,"dummy","cur",174,409,429,641,4
"943","943",5,"dummy","cur",361,546,538,905,4
"944","944",5,"dummy","cur",281,576,434,940,4
"945","945",5,"dummy","cur",685,332,590,795,4
"946","946",5,"dummy","cur",799,442,481,731,4
"947","947",5,"dummy","cur",49,480,492,737,4
"948","948",5,"dummy","cur",564,585,646,1021,4
"949","949",5,"dummy","cur",724,493,430,466,4
"950","950",5,"dummy","cur",319,309,488,906,4
"951","951",5,"dummy","cur",335,374,462,528,4
"952","952",5,"dummy","cur",423,403,508,972,4
"953","953",5,"dummy","cur",579,630,573,553,4
"954","954",5,"dummy","cur",505,332,462,897,4
"955","955",5,"dummy","cur",315,546,497,608,4
"956","956",5,"dummy","cur",294,369,566,771,4
"957","957",5,"dummy","cur",496,523,618,780,4
"958","958",5,"dummy","cur",387,551,573,976,4
"959","959",5,"dummy","cur",467,366,512,794,4
"960","960",5,"dummy","cur",72,587,582,590,4
"961","961",5,"dummy","cur",244,593,488,407,4
